facility_id,facility_name,site_kind,place_key,health_zone,province,opened_after,opened_by,opened_midpoint,interval_days,basis,censoring,explanation,date_first_mentioned,first_mention_after_gap,date_last_mentioned,status_latest,beds_latest,n_sitreps,n_events,flags,aliases,first_service,announced,last_not_open
site-cm-joponika,CM Joponika,other,joponika,"",Sud-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-08,FALSE,2026-06-08,mention_only,,1,1,"",CM Joponika,,,
site-cm-karibuni,CM Karibuni,other,karibuni,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,possible_host_variant,CM Karibuni,,,
site-cm-kithimba,CM Kithimba,other,kithimba,Beni,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-03,FALSE,2026-07-03,mention_only,,1,1,"",CM Kithimba,,,
site-cm-lobiko,CM Lobiko,other,lobiko,Rwampara,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-27,TRUE,2026-07-03,mention_only,,2,2,"",CM Lobiko,,,
site-cm-mbanasuvya,CM Mbanasuvya,other,mbanasuvya,Beni,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-03,FALSE,2026-07-03,mention_only,,1,1,"",CM Mbanasuvya,,,
site-cm-mbanivuka,CM Mbanivuka,other,mbanivuka,Beni,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-03,FALSE,2026-07-03,mention_only,,1,1,"",CM Mbanivuka,,,
site-cm-ndirira,CM Ndirira,other,ndirira,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-03,FALSE,2026-07-03,mention_only,,1,1,"",CM Ndirira,,,
site-cm-peniel,CM Peniel,other,peniel,Komanda,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-03,FALSE,2026-07-03,mention_only,,1,1,"",CM Peniel,,,
site-cm-renouveau-2,CM Renouveau 2,other,renouveau 2,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-04,FALSE,2026-08-04,mention_only,,1,1,"",CM Renouveau 2,,,
site-cm-sauvetage,CM sauvetage,other,sauvetage,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,"",CM sauvetage,,,
site-cm-sauveur,CM le Sauveur,other,sauveur,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-30,FALSE,2026-06-30,mention_only,,1,1,"",CM le Sauveur,,,
site-cm-shukrani,CM Shukrani,other,shukrani,Kabondo,Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-08,FALSE,2026-09-08,mention_only,,1,1,possible_host_variant;possible_spelling_variant,CM Shukrani,,,
site-cm-st-gabriel,CM St Gabriel,other,st gabriel,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-03,FALSE,2026-07-03,mention_only,,1,1,"",CM St Gabriel,,,
site-cm-st-pierre,CM St pierre,other,st pierre,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,"",CM St pierre,,,
site-cm-st-raphael,CM St Raphael,other,st raphael,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-01,FALSE,2026-07-01,mention_only,,1,1,"",CM St Raphael,,,
site-cmc-kiharo,CMC Kiharo,other,kiharo,Katwa,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-04,FALSE,2026-07-04,mention_only,,1,1,"",CMC Kiharo,,,
site-cme-nyakunde,CME Nyakunde,other,nyakunde,Rwampara,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-20,FALSE,2026-05-30,mention_only,,5,5,possible_host_variant;possible_spelling_variant,CME Nyakunde,,,
site-cme-nyakunde-bunia,CME Nyakunde Bunia,other,bunia,Bunia,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-04,FALSE,2026-06-04,mention_only,,1,1,possible_host_variant,CME Nyakunde Bunia,,,
site-cme-nyankunde,CME/Nyankunde,other,nyankunde,Rwampara,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-11,FALSE,2026-06-11,mention_only,,1,1,possible_host_variant;possible_same_site;possible_spelling_variant,CME/Nyankunde,,,
site-cs-abelkozo,CS Abelkozo,other,abelkozo,Mongbwalu,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-14,FALSE,2026-05-17,mention_only,,2,2,possible_host_variant,CS Abelkozo,,,
site-cs-abiangama,CS Abiangama,other,abiangama,Pawa,Haut-Uele,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-13,FALSE,2026-08-13,mention_only,,1,1,"",CS Abiangama,,,
site-cs-adventiste,CS Adventiste,other,adventiste,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-24,FALSE,2026-05-24,mention_only,,1,1,"",CS Adventiste,,,
site-cs-aero,CS Aero,other,aero,Bunia,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-05-27,FALSE,2026-06-05,mention_only,,3,3,possible_host_variant,CS Aero,,,
site-cs-agri-uele,CS Agri Uélé,other,agri uele,Ganga,Bas-Uele,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-04,FALSE,2026-09-04,mention_only,,1,1,"",CS Agri Uélé,,,
site-cs-amani,CS Amani,other,amani,Karisimbi,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-07,FALSE,2026-09-08,mention_only,,2,2,possible_host_variant;possible_spelling_variant,CS Amani,,,
site-cs-anoalite,CS Anoalité,other,anoalite,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-05,FALSE,2026-08-05,mention_only,,1,1,"",CS Anoalité,,,
site-cs-bafwandambo,CS de Bafwandambo,other,bafwandambo,Bafwasende,Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-10,FALSE,2026-09-10,mention_only,,1,1,"",CS de Bafwandambo,,,
site-cs-bahwere,CS de Bahwere,other,bahwere,Lita,Ituri,2026-07-20,,,,"building, never seen open","right censored: not open as of this date, never reported in service","Reported under construction or planned up to 2026-07-20, and never reported holding patients.",2026-07-20,FALSE,2026-07-20,under_construction,,1,1,"",CS de Bahwere,,,2026-07-20
site-cs-bale,CS Bale,other,bale,Buta,Bas-Uele,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-05,FALSE,2026-09-05,mention_only,,1,1,"",CS Bale,,,
site-cs-bankoko,CS Bankoko,other,bunia,Bunia,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-04,FALSE,2026-08-04,mention_only,,1,1,"",CS Bankoko,,,
site-cs-baruti,CS Baruti,other,baruti,Buta,Bas-Uele,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-04,FALSE,2026-09-04,mention_only,,1,1,"",CS Baruti,,,
site-cs-betshaida,CS Betshaïda,other,betshaida,"",Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-13,FALSE,2026-09-13,mention_only,,1,1,"",CS Betshaïda,,,
site-cs-bigo,CS Bigo,other,bigo,Bunia,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-07,FALSE,2026-07-31,mention_only,,4,4,"",CS Bigo,,,
site-cs-binase,CS BINASE,other,binase,Mambasa,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-18,FALSE,2026-07-18,mention_only,,1,1,"",CS BINASE,,,
site-cs-boikene,CS BOIKENE,other,beni,Beni,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-07,FALSE,2026-07-07,mention_only,,1,1,possible_same_site,CS BOIKENE,,,
site-cs-bora-uzima,CS Bora Uzima,other,bora uzima,Bunia,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-08,FALSE,2026-06-09,mention_only,,2,2,possible_spelling_variant,CS Bora Uzima,,,
site-cs-boyoma,CS Boyoma,other,boyoma,Makiso Kisangani,Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-21,FALSE,2026-08-03,mention_only,,3,3,"",CS Boyoma,,,
site-cs-bunia-cite,CS Bunia Cité,other,bunia,Bunia,Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-08,FALSE,2026-06-08,mention_only,,1,1,possible_host_variant;possible_spelling_variant,CS Bunia Cité,,,
site-cs-butanuka,CS Butanuka,other,beni,Beni,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-17,FALSE,2026-06-17,mention_only,,1,1,"",CS Butanuka,,,
site-cs-butsili,CS BUTSILI,other,beni,Beni,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-07,FALSE,2026-07-07,mention_only,,1,1,"",CS BUTSILI,,,
site-cs-cnca,CS CNCA,other,cnca,"",Ituri,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-30,TRUE,2026-07-31,mention_only,,2,2,"",CS CNCA,,,
site-cs-congo,CS du Congo,other,congo,Buta,Bas-Uele,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-09-04,FALSE,2026-09-05,mention_only,,2,2,"",CS du Congo,,,
site-cs-dokotolo,CS Dokotolo,other,dokotolo,"",Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-24,FALSE,2026-08-24,mention_only,,1,1,"",CS Dokotolo,,,
site-cs-eringeti,CS Eringeti,other,eringeti,Oicha,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-06,FALSE,2026-07-06,mention_only,,1,1,"",CS Eringeti,,,
site-cs-famille,CS La Famille,other,famille,Mangobo,Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-21,FALSE,2026-08-21,mention_only,,1,1,possible_host_variant,CS La Famille,,,
site-cs-irangya,CS Irangya,other,katwa,Katwa,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-04,FALSE,2026-08-04,mention_only,,1,1,"",CS Irangya,,,
site-cs-jades,CS Jades,other,jades,Beni,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-08-21,FALSE,2026-08-21,mention_only,,1,1,possible_host_variant;possible_spelling_variant,CS Jades,,,
site-cs-jamaa,CS Jamaa,other,jamaa,Makiso Kisangani,Tshopo,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-07-23,FALSE,2026-08-21,mention_only,,3,3,"",CS Jamaa,,,
site-cs-kabushwa,CS Kabushwa,other,kabushwa,"","",,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-11,FALSE,2026-06-11,mention_only,,1,1,"",CS Kabushwa,,,
site-cs-kahungu,CS Kahungu,other,kahungu,Miti Murhesa,Sud-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-05,FALSE,2026-06-13,mention_only,,4,4,"",CS Kahungu,,,
site-cs-kasabinyale,CS Kasabinyale,other,beni,Beni,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-17,FALSE,2026-06-17,mention_only,,1,1,"",CS Kasabinyale,,,
site-cs-kasisi,CS Kasisi,other,kasisi,Kyondo,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-09,FALSE,2026-06-09,mention_only,,1,1,"",CS Kasisi,,,
site-cs-katiri,CS Katiri,other,katiri,Kyondo,Nord-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-09,FALSE,2026-06-09,mention_only,,1,1,"",CS Katiri,,,
site-cs-kavumu,CS Kavumu,other,kavumu,Miti Murhesa,Sud-Kivu,,,,,no opening evidence,"uninformative: named, but never reported open or building","Named by a report, but nothing says it was built or in use.",2026-06-16,FALSE,2026-06-16,mention_only,,1,1,possible_host_variant;possible_spelling_variant,CS Kavumu,,,
