sitrep,sitrep_num,report_date,table_n,caption,label_raw,kind,label_key,role
023,23,2026-06-06,9,"",Pilier responsable,column,pilier responsable,indicator
023,23,2026-06-06,9,"",Échéance,column,échéance,indicator
024,24,2026-06-07,1,"",Province,column,province,dimension
024,24,2026-06-07,1,"",Cas confirmés,column,cas confirmés,indicator
024,24,2026-06-07,1,"",Décès (confirmés),column,décès (confirmés),indicator
024,24,2026-06-07,1,"",Létalité,column,létalité,indicator
024,24,2026-06-07,1,"",Zones de santé touchées,column,zones de santé touchées,dimension
024,24,2026-06-07,1,"",Nouveaux cas confirmés (24h),column,nouveaux cas confirmés (24h),indicator
024,24,2026-06-07,2,"Tableau 1. Répartition des cas confirmés et des décès de la MVE Bundibugyo par zone de santé et par province, République Démocratique du Congo, au 07 juin 2026.",Province / Zone de santé,column,province / zone de santé,dimension
024,24,2026-06-07,2,"Tableau 1. Répartition des cas confirmés et des décès de la MVE Bundibugyo par zone de santé et par province, République Démocratique du Congo, au 07 juin 2026.",Cas confirmés cumulés (n),column,cas confirmés cumulés (n),indicator
024,24,2026-06-07,2,"Tableau 1. Répartition des cas confirmés et des décès de la MVE Bundibugyo par zone de santé et par province, République Démocratique du Congo, au 07 juin 2026.",Décès confirmés cumulés (n),column,décès confirmés cumulés (n),indicator
024,24,2026-06-07,2,"Tableau 1. Répartition des cas confirmés et des décès de la MVE Bundibugyo par zone de santé et par province, République Démocratique du Congo, au 07 juin 2026.","Létalité (CFR, %)",column,"létalité (cfr, %)",indicator
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Indicateur,column,indicateur,dimension
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Ituri,column,ituri,dimension
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Nord-Kivu,column,nord-kivu,dimension
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Sud-Kivu,column,sud-kivu,dimension
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Total,column,total,dimension
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Alertes remontées,row_label,alertes remontées,indicator
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Alertes investiguées,row_label,alertes investiguées,indicator
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Taux d'investigation,row_label,taux d'investigation,indicator
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Alertes validées Vivantes,row_label,alertes validées vivantes,indicator
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Alertes validées Décédées,row_label,alertes validées décédées,indicator
024,24,2026-06-07,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 07 juin 2026,Total des cas suspects du jour,row_label,total des cas suspects du jour,indicator
024,24,2026-06-07,4,Tableau 3. Suivi des contacts des cas confirmés au 07 juin 2026,Province,column,province,dimension
024,24,2026-06-07,4,Tableau 3. Suivi des contacts des cas confirmés au 07 juin 2026,Contacts sous suivi (n),column,contacts sous suivi (n),indicator
024,24,2026-06-07,4,Tableau 3. Suivi des contacts des cas confirmés au 07 juin 2026,Contacts vus (n),column,contacts vus (n),indicator
024,24,2026-06-07,4,Tableau 3. Suivi des contacts des cas confirmés au 07 juin 2026,Taux de suivi (%),column,taux de suivi (%),indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,Indicateurs,column,indicateurs,dimension
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,Résultats,column,résultats,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,Proportion de PoC activés,row_label,proportion de poc activés,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,Nombre des voyageurs passés,row_label,nombre des voyageurs passés,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,% des voyageurs screenés,row_label,% des voyageurs screenés,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,% refus du screening,row_label,% refus du screening,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,% des voyageurs ayant lavé le mains,row_label,% des voyageurs ayant lavé le mains,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,% refus de lavage des mains,row_label,% refus de lavage des mains,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,% des voyageurs sensibilisés,row_label,% des voyageurs sensibilisés,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,Nombre d’alertes notifiées,row_label,nombre d’alertes notifiées,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,Nombre d’alertes validées,row_label,nombre d’alertes validées,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,Nombre d’alertes transférées au CT/CTE ou pour EDS,row_label,nombre d’alertes transférées au ct/cte ou pour eds,indicator
024,24,2026-06-07,5,Tableau 4. Suivi des indicateurs au Points d’entrées et Points de contrôle (PoE/PoC) du 07 juin 2026,Nombre de contacts interceptés ce jour,row_label,nombre de contacts interceptés ce jour,indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Indicateur,column,indicateur,dimension
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Ituri,column,ituri,dimension
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Nord-Kivu,column,nord-kivu,dimension
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Sud-Kivu,column,sud-kivu,dimension
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Ensemble,column,ensemble,dimension
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Patients au lit (J-1),row_label,patients au lit (j-1),indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Total admissions (24h),row_label,total admissions (24h),indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Sorties (24h) Décédés (Suspects/Conf.),row_label,sorties (24h) décédés (suspects/conf.),indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Sorties (24h) Non-cas / Guéris,row_label,sorties (24h) non-cas / guéris,indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Sorties (24h) Évadés (Suspects/Conf.),row_label,sorties (24h) évadés (suspects/conf.),indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Sorties (24h) Transférés à l'HGR,row_label,sorties (24h) transférés à l'hgr,indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Sorties (24h) Total sorties,row_label,sorties (24h) total sorties,indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,Patients en isolement (Fin J),row_label,patients en isolement (fin j),indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,dont confirmés (NC+AC),row_label,dont confirmés (nc+ac),indicator
024,24,2026-06-07,6,Tableau 5. Mouvement des patients dans les établissements de soins au 07 juin 2026,dont suspects,row_label,dont suspects,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,INDICATEURS CLES,column,indicateurs cles,dimension
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,ITURI,column,ituri,dimension
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,NORD-KIVU,column,nord-kivu,dimension
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,SUD-KIVU,column,sud-kivu,dimension
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Proportion des nouveaux cas confirmés ayant bénéficié d'interventions SMSPS,row_label,proportion des nouveaux cas confirmés ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Proportion des cas confirmés en cours de suivi ayant bénéficié d'interventions SMSPS,row_label,proportion des cas confirmés en cours de suivi ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Proportion nouveaux cas suspects ayant bénéficié d'interventions SMSPS,row_label,proportion nouveaux cas suspects ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Proportion cas suspects en cours de suivi ayant bénéficié d'interventions SMSPS,row_label,proportion cas suspects en cours de suivi ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Proportion Résultats de laboratoire ayant été annoncé,row_label,proportion résultats de laboratoire ayant été annoncé,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Dont positifs,row_label,dont positifs,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Proportion Enfants séparés en crèche ayant bénéficié d'interventions SMSPS,row_label,proportion enfants séparés en crèche ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Proportion Enfants séparés en communauté ayant bénéficié d'interventions SMSPS,row_label,proportion enfants séparés en communauté ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Nb Accompagnants au CTE ayant bénéficié d'interventions SMSPS,row_label,nb accompagnants au cte ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Nb PPL ayant bénéficié d'interventions SMSPS,row_label,nb ppl ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Nb des ménages et communautés ayant bénéficié d'interventions SMSPS,row_label,nb des ménages et communautés ayant bénéficié d'interventions smsps,indicator
024,24,2026-06-07,7,Tableau 6. Indicateurs clés des activités de santé mentale et soutien psychosocial au 07 juin 2026,Proportion des malades ayant bénéficié des Kit de dignité au CTE,row_label,proportion des malades ayant bénéficié des kit de dignité au cte,indicator
024,24,2026-06-07,8,"",N°,column,n°,dimension
024,24,2026-06-07,8,"",Défis,column,défis,narrative
024,24,2026-06-07,8,"",Impact,column,impact,narrative
024,24,2026-06-07,8,"",Action requise,column,action requise,narrative
024,24,2026-06-07,9,"",Priorité,column,priorité,narrative
024,24,2026-06-07,9,"",Action,column,action,narrative
024,24,2026-06-07,9,"",Pilier responsable,column,pilier responsable,indicator
024,24,2026-06-07,9,"",Échéance,column,échéance,indicator
025,25,2026-06-08,1,"",Province,column,province,dimension
025,25,2026-06-08,1,"",Cas confirmés,column,cas confirmés,indicator
025,25,2026-06-08,1,"",Décès (confirmés),column,décès (confirmés),indicator
025,25,2026-06-08,1,"",Létalité,column,létalité,indicator
025,25,2026-06-08,1,"",Zones de santé touchées,column,zones de santé touchées,dimension
025,25,2026-06-08,1,"",Nouveaux cas confirmés (24h),column,nouveaux cas confirmés (24h),indicator
025,25,2026-06-08,2,"Tableau 1. Répartition des cas confirmés et des décès de la MVE Bundibugyo par zone de santé et par province, République Démocratique du Congo, au 08 juin 2026.",Province / Zone de santé,column,province / zone de santé,dimension
025,25,2026-06-08,2,"Tableau 1. Répartition des cas confirmés et des décès de la MVE Bundibugyo par zone de santé et par province, République Démocratique du Congo, au 08 juin 2026.",Cas confirmés cumulés (n),column,cas confirmés cumulés (n),indicator
025,25,2026-06-08,2,"Tableau 1. Répartition des cas confirmés et des décès de la MVE Bundibugyo par zone de santé et par province, République Démocratique du Congo, au 08 juin 2026.",Décès confirmés cumulés (n),column,décès confirmés cumulés (n),indicator
025,25,2026-06-08,2,"Tableau 1. Répartition des cas confirmés et des décès de la MVE Bundibugyo par zone de santé et par province, République Démocratique du Congo, au 08 juin 2026.",Létalité (%),column,létalité (%),indicator
025,25,2026-06-08,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 08 juin 2026,Indicateur,column,indicateur,dimension
025,25,2026-06-08,3,Tableau 2. Gestion des alertes épidémiologiques (24h) au 08 juin 2026,Ituri,column,ituri,dimension
