sitrep,report_date,facility_id,facility_raw,name_status,site_kind,place_key,place_raw,event,event_date,beds,health_zone,province,status_note,evidence_quote,confidence,model
027,2026-06-10,cte-elikya,CTE Elykia,named,treatment_centre,bunia,Bunia,operating,,,Bunia,Ituri,Two confirmed Ebola patients were declared cured at the Elykia treatment centre.,"Deux (2) patients confirmés de la maladie à virus Ebola dans la ZS de Bunia, au CTE Elykia (province de l’Ituri) ont été déclarés guéris.",high,agy:gemini-3.1-pro-low
027,2026-06-10,cte-rwampara,CTE Rwampara,named,treatment_centre,rwampara,Rwampara,operating,,,Rwampara,Ituri,A confirmed death of a child under 5 years old occurred at the Rwampara treatment centre.,Décès d'un enfant de moins de 5 ans confirmés au CTE Rwampara,high,agy:gemini-3.1-pro-low
027,2026-06-10,hosp-ch-elikya,CH Elikya,named,hospital_isolation,bunia,Bunia,mention_only,,,Bunia,Ituri,Decontamination activities were carried out at the Elikya hospital centre.,"le CM Anuarite, CS Mudzi maria, CH Elikya et enfin un briefing de 8 personnes d’un ménage sur le lavage des mains",high,agy:gemini-3.1-pro-low
027,2026-06-10,hosp-hgr-mongbwalu,HGR MONGBWALU,named,hospital_isolation,mongbwalu,Mongbwalu,mention_only,,,Mongbwalu,Ituri,A recovery plan is being developed for the Mongbwalu general reference hospital.,Elaboration de plan de redressement de l’HGR MONGBWALU.,high,agy:gemini-3.1-pro-low
027,2026-06-10,site-ch-mattysen,CH MATTYSEN,named,other,mattysen,"",mention_only,,,"","",Supplies were delivered to the MATTYSEN hospital centre.,"Livraison des intrants au CH MATTYSEN, au Bureau OMS",high,agy:gemini-3.1-pro-low
027,2026-06-10,site-chahoboka,Chahoboka,named,other,chahoboka,Chahoboka,mention_only,,,Miti Murhesa,Sud-Kivu,A scorecard evaluation was conducted for the Chahoboka health facility.,"évaluation score card de 2 ESS (Chahoboka : 17,7 % et du Poste de Santé Nzinzi : 11,3%)",high,agy:gemini-3.1-pro-low
027,2026-06-10,site-cm-anuarite,CM Anuarite,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,Decontamination activities were carried out at the Anuarite medical centre.,"le CM Anuarite, CS Mudzi maria, CH Elikya et enfin un briefing de 8 personnes d’un ménage sur le lavage des mains",high,agy:gemini-3.1-pro-low
027,2026-06-10,site-cs-kahungu,CS Kahungu,named,other,kahungu,Kahungu,mention_only,,,Miti Murhesa,Sud-Kivu,Hygienists at the Kahungu health centre received a briefing on infection control.,briefing de 6 hygiénistes du CS Kahungu sur la préparation de la solution chlorée,high,agy:gemini-3.1-pro-low
027,2026-06-10,site-cs-mudzi-maria,CS Mudzi maria,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,Decontamination activities were carried out at the Mudzi maria health centre.,"le CM Anuarite, CS Mudzi maria, CH Elikya et enfin un briefing de 8 personnes d’un ménage sur le lavage des mains",high,agy:gemini-3.1-pro-low
027,2026-06-10,site-hgr-virunga,HGR Virunga,named,other,virunga,Virunga,mention_only,,,Karisimbi,Nord-Kivu,Infection prevention and control training is planned for the Virunga general reference hospital.,formation PCI à l'HGR Virunga,high,agy:gemini-3.1-pro-low
027,2026-06-10,site-hopital-militaire-muhumba,Hopital Militaire de Muhumba,named,other,muhumba,Muhumba,mention_only,,,Kaziba,Sud-Kivu,The Muhumba military hospital was decontaminated.,Décontamination de l’Hopital Militaire de Muhumba et Site de Cantonnement de Nyakadaka,high,agy:gemini-3.1-pro-low
027,2026-06-10,site-poste-sante-nzinzi,Poste de Santé Nzinzi,named,other,nzinzi,Nzinzi,mention_only,,,Katana,Sud-Kivu,A scorecard evaluation was conducted for the Nzinzi health post.,"évaluation score card de 2 ESS (Chahoboka : 17,7 % et du Poste de Santé Nzinzi : 11,3%)",high,agy:gemini-3.1-pro-low
028,2026-06-11,"",Rwampara,ambiguous,treatment_centre,rwampara,Rwampara,opened,,,Rwampara,Ituri,The treatment centre was opened.,Capacité insuffisante en CTE normés malgré l'ouverture de Rwampara,high,agy:gemini-3.1-pro-low
028,2026-06-11,cte-cme,CME,named,treatment_centre,"","",under_construction,,,"","",Construction work is being monitored at the treatment centre.,"Suivi des travaux de construction des crèches et CTE (CME, ISTM Nyankunde, HGR Rwampara et Elykia).",high,agy:gemini-3.1-pro-low
028,2026-06-11,cte-cme-bunia,CTE/CME-Bunia,named,treatment_centre,bunia,Bunia,operating,,,Bunia,Ituri,Materials were delivered to the treatment centre.,Livraison des matériels CTE/CME-Bunia.,high,agy:gemini-3.1-pro-low
028,2026-06-11,cte-elikya,Elykia,named,treatment_centre,elykia,"",under_construction,,,"","",Construction work is being monitored at the treatment centre.,"Suivi des travaux de construction des crèches et CTE (CME, ISTM Nyankunde, HGR Rwampara et Elykia).",high,agy:gemini-3.1-pro-low
028,2026-06-11,cte-hgr-katwa,HGR Katwa,named,treatment_centre,katwa,Katwa,mention_only,,,Katwa,Nord-Kivu,The facility was decontaminated.,2/2 ESS décontaminés (HGR Katwa et CH FEPSI),high,agy:gemini-3.1-pro-low
028,2026-06-11,cte-istm-nyankunde,ISTM Nyankunde,named,treatment_centre,nyankunde,Nyankunde,under_construction,,,Nyankunde,Ituri,Construction work is being monitored at the treatment centre.,"Suivi des travaux de construction des crèches et CTE (CME, ISTM Nyankunde, HGR Rwampara et Elykia).",high,agy:gemini-3.1-pro-low
028,2026-06-11,cte-rwampara,CTE Rwampara,named,treatment_centre,rwampara,Rwampara,operating,,,Rwampara,Ituri,The treatment centre received a cardiac monitor and a pulse oximeter.,Réception d’un moniteur cardiaque et oxymètre de pools au CTE Rwampara.,high,agy:gemini-3.1-pro-low
028,2026-06-11,hosp-ch-verite,CH La vérité,named,hospital_isolation,verite,"",mention_only,,,"","",The exposure risk of healthcare providers was evaluated.,"ZS de Katwa(CH Kyaghala) et Butembo (CH FEPSI, CH Shangilieni et CH La vérité (parmi PPL",high,agy:gemini-3.1-pro-low
028,2026-06-11,hosp-hgr-rwampara,HGR Rwampara,named,hospital_isolation,rwampara,Rwampara,under_construction,,,Rwampara,Ituri,Construction work is being monitored at the treatment centre.,"Suivi des travaux de construction des crèches et CTE (CME, ISTM Nyankunde, HGR Rwampara et Elykia).",high,agy:gemini-3.1-pro-low
028,2026-06-11,site-ch-fepsi,CH FEPSI,named,other,fepsi,"",mention_only,,,"","",The facility underwent evaluation.,"Évaluation de 4 ESS (CH FEPSI : 61%, CH SHANGILIENI : 48%, CH KYAGHALA 68 % et Dispensaire la Charité 15%)",high,agy:gemini-3.1-pro-low
028,2026-06-11,site-ch-kyaghala,CH KYAGHALA,named,other,kyaghala,"",mention_only,,,"","",The facility underwent evaluation.,"Évaluation de 4 ESS (CH FEPSI : 61%, CH SHANGILIENI : 48%, CH KYAGHALA 68 % et Dispensaire la Charité 15%)",high,agy:gemini-3.1-pro-low
028,2026-06-11,site-ch-rwankole,CH Rwankole,named,other,rwankole,"",mention_only,,,"","",The facility was decontaminated.,décontamination de 2 ESS (Clique Marie Claire : Babenda) et CH Rwankole),high,agy:gemini-3.1-pro-low
028,2026-06-11,site-ch-shangilieni,CH SHANGILIENI,named,other,shangilieni,"",mention_only,,,"","",The facility underwent evaluation.,"Évaluation de 4 ESS (CH FEPSI : 61%, CH SHANGILIENI : 48%, CH KYAGHALA 68 % et Dispensaire la Charité 15%)",high,agy:gemini-3.1-pro-low
028,2026-06-11,site-chu-cinquantenaire,CHU cinquantenaire,named,other,kinshasa,Kinshasa,mention_only,,,"","",A briefing is starting for actors as part of preparation activities.,Début du briefing des acteurs du CHU cinquantenaire sur la Maladie à Virus Ebola dans le cadre des activités de préparation à Kinshasa,high,agy:gemini-3.1-pro-low
028,2026-06-11,site-clique-marie-claire,Clique Marie Claire,named,other,babenda,Babenda,mention_only,,,"","",The facility was decontaminated.,décontamination de 2 ESS (Clique Marie Claire : Babenda) et CH Rwankole),high,agy:gemini-3.1-pro-low
028,2026-06-11,site-cme-nyankunde,CME/Nyankunde,named,other,nyankunde,Nyankunde,mention_only,,,Rwampara,Ituri,The facility is mentioned near a location where funerals are regulated.,"dans l’enclos de la morgue Balidja non loin du CME/Nyankunde, ZS Rwampara.",high,agy:gemini-3.1-pro-low
028,2026-06-11,site-cs-kabushwa,CS Kabushwa,named,other,kabushwa,Kabushwa,mention_only,,,"","",Healthcare providers received a briefing on prevention of sexual exploitation and abuse.,Briefing PSEA au profit des acteurs intervenants dans la riposte ainsi que les prestataires de soins de CS Kabushwa,high,agy:gemini-3.1-pro-low
028,2026-06-11,site-cs-kahungu,CS Kahungu,named,other,kahungu,Kahungu,mention_only,,,"","",Hygienists received theoretical and practical briefing on decontamination.,briefing théorique et pratique de 6 hygiénistes du CS Kahungu sur la technique de décontamination « 3 seaux »,high,agy:gemini-3.1-pro-low
028,2026-06-11,site-cs-komanda,CS Komanda,named,other,komanda,Komanda,mention_only,,,Komanda,Ituri,Healthcare providers were briefed on hand washing.,briefing de 3 prestataires de soins de CS Komanda sur le lavage des mains.,high,agy:gemini-3.1-pro-low
028,2026-06-11,site-dispensaire-charite,Dispensaire la Charité,named,other,dispensaire charite,"",mention_only,,,"","",The facility underwent evaluation.,"Évaluation de 4 ESS (CH FEPSI : 61%, CH SHANGILIENI : 48%, CH KYAGHALA 68 % et Dispensaire la Charité 15%)",high,agy:gemini-3.1-pro-low
028,2026-06-11,site-hgr-virunga,HGR Virunga,named,other,virunga,Virunga,mention_only,,,"","",Infection prevention and control training was conducted.,formation PCI à l'HGR Virunga,high,agy:gemini-3.1-pro-low
028,2026-06-11,site-hopital-cinquantenaire,hôpital du Cinquantenaire,named,other,kinshasa,Kinshasa,mention_only,,,"","",A briefing on Ebola preparation is underway for staff.,agents de l’hôpital du Cinquantenaire à Kinshasa (site de prise en charge des cas MVE à Kinshasa).,high,agy:gemini-3.1-pro-low
028,2026-06-11,site-kalagane,Kalagane,named,other,kalagane,Kalagane,mention_only,,,"","",Healthcare providers were briefed on standard precautions.,accompagnement des 2 CS (Kahungu et Kalagane) où 12 prestataires ont été briefés sur les mesures de précautions standards,high,agy:gemini-3.1-pro-low
030,2026-06-13,"",Rwampara,ambiguous,treatment_centre,rwampara,Rwampara,opened,,,Rwampara,Ituri,"The treatment centre has opened, but capacity across standard treatment centres remains insufficient.",Capacité insuffisante en CTE normés malgré l'ouverture de Rwampara,high,agy:gemini-3.1-pro-low
030,2026-06-13,cte-cme-bunia,CTE/CME-BUNIA,named,treatment_centre,bunia,BUNIA,under_construction,,,Bunia,Ituri,"Works are being finalised with 8 tents installed, which will be operational by Monday 15 June 2026.","Finalisation des travaux du CTE/CME-BUNIA, 8 tentes installées seront opérationnelles d’ici lundi 15 juin 2026.",high,agy:gemini-3.1-pro-low
030,2026-06-13,cte-elikya,Elykia,named,treatment_centre,elykia,"",under_construction,,,"","",Construction work for a treatment centre at the facility is being monitored.,"Suivi des travaux de construction des crèches et CTE (CME, ISTM Nyankunde, HGR Nyankunde, HGR Rwampara et Elykia).",high,agy:gemini-3.1-pro-low
030,2026-06-13,cte-istm-nyankunde,ISTM Nyankunde,named,treatment_centre,nyankunde,Nyankunde,under_construction,,,Nyankunde,Ituri,Construction work for a treatment centre at the facility is being monitored.,"Suivi des travaux de construction des crèches et CTE (CME, ISTM Nyankunde, HGR Nyankunde, HGR Rwampara et Elykia).",high,agy:gemini-3.1-pro-low
030,2026-06-13,hosp-hgr-nyankunde,HGR Nyankunde,named,hospital_isolation,nyankunde,Nyankunde,under_construction,,,Nyankunde,Ituri,Construction work for a treatment centre at the facility is being monitored.,"Suivi des travaux de construction des crèches et CTE (CME, ISTM Nyankunde, HGR Nyankunde, HGR Rwampara et Elykia).",high,agy:gemini-3.1-pro-low
030,2026-06-13,hosp-hgr-rwampara,HGR Rwampara,named,hospital_isolation,rwampara,Rwampara,under_construction,,,Rwampara,Ituri,Construction work for a treatment centre at the facility is being monitored.,"Suivi des travaux de construction des crèches et CTE (CME, ISTM Nyankunde, HGR Nyankunde, HGR Rwampara et Elykia).",high,agy:gemini-3.1-pro-low
030,2026-06-13,site-carl-becker,Carl Becker,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,The facility was evaluated for IPC with a score of 76%.,"Évaluation de 7 ESS à Beni (CH Sifa 65%, UCBC 63,5%, CH beni 61,4%, CS Mabakanga 49%, CM Gracia 41%, Carl Becker 76%, CM La Gazelle 29%)",high,agy:gemini-3.1-pro-low
030,2026-06-13,site-ch-beni,CH beni,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,The facility was evaluated for IPC with a score of 61.4%.,"Évaluation de 7 ESS à Beni (CH Sifa 65%, UCBC 63,5%, CH beni 61,4%, CS Mabakanga 49%, CM Gracia 41%, Carl Becker 76%, CM La Gazelle 29%)",high,agy:gemini-3.1-pro-low
030,2026-06-13,site-ch-fepsi,CH Fepsi,named,other,fepsi,"",mention_only,,,Butembo,Nord-Kivu,Two providers at the facility were evaluated and found to have a high level of exposure risk.,"évaluation du degré d’exposition de 2 prestataires du CH Fepsi, tous à haut risque",high,agy:gemini-3.1-pro-low
030,2026-06-13,site-ch-sifa,CH Sifa,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,The facility was evaluated for IPC with a score of 65%.,"Évaluation de 7 ESS à Beni (CH Sifa 65%, UCBC 63,5%, CH beni 61,4%, CS Mabakanga 49%, CM Gracia 41%, Carl Becker 76%, CM La Gazelle 29%)",high,agy:gemini-3.1-pro-low
030,2026-06-13,site-cm-gazelle,CM La Gazelle,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,The facility was evaluated for IPC with a score of 29%.,"Évaluation de 7 ESS à Beni (CH Sifa 65%, UCBC 63,5%, CH beni 61,4%, CS Mabakanga 49%, CM Gracia 41%, Carl Becker 76%, CM La Gazelle 29%)",high,agy:gemini-3.1-pro-low
030,2026-06-13,site-cm-gracia,CM Gracia,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,The facility was evaluated for IPC with a score of 41%.,"Évaluation de 7 ESS à Beni (CH Sifa 65%, UCBC 63,5%, CH beni 61,4%, CS Mabakanga 49%, CM Gracia 41%, Carl Becker 76%, CM La Gazelle 29%)",high,agy:gemini-3.1-pro-low
030,2026-06-13,site-cs-kahungu,CS Kahungu,named,other,kahungu,"",mention_only,,,Miti Murhesa,Sud-Kivu,Providers at the facility were accompanied and briefed on standard IPC precautions.,accompagnement du CS Kahungu et briefing des prestataires sur les mesures de précautions standards PCI.,high,agy:gemini-3.1-pro-low
030,2026-06-13,site-cs-mabakanga,CS Mabakanga,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,The facility was evaluated for IPC with a score of 49%.,"Évaluation de 7 ESS à Beni (CH Sifa 65%, UCBC 63,5%, CH beni 61,4%, CS Mabakanga 49%, CM Gracia 41%, Carl Becker 76%, CM La Gazelle 29%)",high,agy:gemini-3.1-pro-low
030,2026-06-13,site-hgr-virunga,HGR Virunga,named,other,virunga,Virunga,mention_only,,,Karisimbi,Nord-Kivu,IPC training is planned for the facility.,formation PCI à l'HGR Virunga,high,agy:gemini-3.1-pro-low
030,2026-06-13,site-ucbc,UCBC,named,other,beni,Beni,mention_only,,,Beni,Nord-Kivu,The facility was evaluated for IPC with a score of 63.5%.,"Évaluation de 7 ESS à Beni (CH Sifa 65%, UCBC 63,5%, CH beni 61,4%, CS Mabakanga 49%, CM Gracia 41%, Carl Becker 76%, CM La Gazelle 29%)",high,agy:gemini-3.1-pro-low
031,2026-06-14,"",Rwampara,ambiguous,treatment_centre,rwampara,Rwampara,opened,,,Rwampara,Ituri,The treatment centre is noted as having opened.,| 2 | Capacité insuffisante en CTE normés malgré l'ouverture de Rwampara |,high,agy:gemini-3.1-pro-low
031,2026-06-14,cte-cme-nyankunde,CTE/CME Nyankunde,named,treatment_centre,nyankunde,Nyankunde,operating,,,Nyankunde,Ituri,The treatment centre received 9 new admissions.,43 membres de famille de 9 nouvelles admissions au CTE/CME Nyankunde ;,high,agy:gemini-3.1-pro-low
031,2026-06-14,cte-hgr-katwa,HGR Katwa,named,treatment_centre,katwa,Katwa,mention_only,,,Katwa,Nord-Kivu,A meeting was held to discuss improving the triage circuit and infection prevention protocols at the facility.,"la nécessite d’améliorer le circuit du triage de l’HGR Katwa, le respect des SOPs de décontamination",high,agy:gemini-3.1-pro-low
031,2026-06-14,cte-rwampara,CTE Rwampara,named,treatment_centre,rwampara,Rwampara,mention_only,,,Rwampara,Ituri,The treatment centre was visited by social media influencers.,Visite guidée des influenceurs des médias sociaux de Bunia et Mongbwalu au CTE Rwampara.,high,agy:gemini-3.1-pro-low
031,2026-06-14,hosp-ch-verite,CH la VERITE,named,hospital_isolation,verite,"",operating,,,Butembo,Nord-Kivu,The facility received 5 suspected cases.,supervision du CH la VERITE/ZS de Butembo ayant reçu 5 cas suspects ;,high,agy:gemini-3.1-pro-low
031,2026-06-14,site-ch-antabuse,CH Antabuse,named,other,antabuse,"",mention_only,,,Katwa,Nord-Kivu,The facility was decontaminated and healthcare workers there were evaluated for exposure risk.,"décontamination du CH Antabuse (gap de 3/6 ESS qui restent à décontaminer) dans la ZS de Katwa,",high,agy:gemini-3.1-pro-low
031,2026-06-14,site-ch-emmanuel-alzon,CH Emmanuel d’Alzon,named,other,emmanuel alzon,"",mention_only,,,Butembo,Nord-Kivu,The facility was decontaminated.,décontamination de 2/3 ESS (HSR Matanda & CH Emmanuel d’Alzon) dans la ZS de Butembo ;,high,agy:gemini-3.1-pro-low
031,2026-06-14,site-ch-st-joseph,CH st Joseph,named,other,st joseph,"",mention_only,,,Katwa,Nord-Kivu,Healthcare workers at the facility were evaluated for exposure risk.,évaluation du risque d’exposition de 5/10 prestataires au CH st Joseph et CH Antabuse dans la ZS de Katwa,high,agy:gemini-3.1-pro-low
