province,health_zone,health_area,locality,facility_type,facility_name,grid3id
Ituri,Mahagi,Kabasa,,Centre de Santé,Kabasa,hltfac_7EB18F05D7
Ituri,Mahagi,Kabasa,,Poste de Santé,Pamitu,hltfac_084BF73EB7
Ituri,Mahagi,Mahagi Anglican,,Poste de Santé,Ayabu,hltfac_32B32C816F
Ituri,Mahagi,Mahagi Anglican,,Poste de Santé,Gamba,hltfac_D27D8D6103
Ituri,Mahagi,Mahagi Anglican,"Quartier Njura, avenue Anglican",Bureau Central de la Zone de Santé,Mahagi,hltfac_24C9A5DAD7
Ituri,Mahagi,Mahagi Anglican,,Hôpital Général de Référence,Mahagi,hltfac_8DCB062D2D
Ituri,Mahagi,Mahagi Anglican,,Centre de Santé,Mahagi Anglican,hltfac_3005CF6FCB
Ituri,Mahagi,Mahagi Anglican,,Site Soin Communautaire,Ridha 2,hltfac_9545B463A7
Ituri,Mahagi,Mahagi Anglican,,Poste de Santé,Saint-Joseph,hltfac_19834AC19C
Ituri,Mahagi,Mahagi Anglican,,Poste de Santé,Sepadi,hltfac_5550A57B5B
Ituri,Mahagi,Mahagi Douane,,Site Soin Communautaire,Anzida,hltfac_4CF38D293A
Ituri,Mahagi,Mahagi Douane,,Poste de Santé,Ceca,hltfac_E6E970BF79
Ituri,Mahagi,Mahagi Douane,,Site Soin Communautaire,Jupatido,hltfac_F6B152A975
Ituri,Mahagi,Mahagi Douane,,Centre de Santé,Mahagi Douane,hltfac_5DCD7C8C64
Ituri,Mahagi,Mahagi Etat,,Poste de Santé,AIC Adu,hltfac_367AEBFCBB
Ituri,Mahagi,Mahagi Etat,,Poste de Santé,Agwel,hltfac_02551098C5
Ituri,Mahagi,Mahagi Etat,,Site Soin Communautaire,Agwel,hltfac_D05C83C17F
Ituri,Mahagi,Mahagi Etat,,Poste de Santé,Jumba,hltfac_A908644863
Ituri,Mahagi,Mahagi Etat,,Centre de Santé de Référence,Mahagi Etat,hltfac_CF3CC9A61B
Ituri,Mahagi,Mahagi Etat,,Poste de Santé,Shalom,hltfac_910E5E14D7
Ituri,Mahagi,Mahagi Mission,,Poste de Santé,Adu,hltfac_63F2485BA8
Ituri,Mahagi,Mahagi Mission,,Poste de Santé,Magurugu,hltfac_0FD5897124
Ituri,Mahagi,Mahagi Mission,,Centre de Santé de Référence,Mahagi,hltfac_0FCEFF4CC7
Ituri,Mahagi,Mahagi Mission,,Site Soin Communautaire,Nyipir,hltfac_F6867296B6
Ituri,Mahagi,Mahagi Mission,,Site Soin Communautaire,Zale,hltfac_6D22C0FEE9
Ituri,Mahagi,Mungere,,Poste de Santé,Ladju,hltfac_93A4CF5D14
Ituri,Mahagi,Mungere,,Centre de Santé,Mungere,hltfac_4E634AB04B
Ituri,Mahagi,Mungere,,Site Soin Communautaire,Pamenya,hltfac_D4E117AD21
Ituri,Mahagi,Mungere,,Poste de Santé,Togo 1,hltfac_5FEBD0DA63
Ituri,Mahagi,Mungere,,Poste de Santé,Togo 2,hltfac_0751D05F7D
Ituri,Mahagi,Mungere,,Poste de Santé,Uriwo 1,hltfac_CD1180A2DB
Ituri,Mahagi,Mungere,,Poste de Santé,Uriwo 2,hltfac_153DE08083
Ituri,Mahagi,Paicing Keno,,Poste de Santé,Jubandi,hltfac_1C72BA03E2
Ituri,Mahagi,Paicing Keno,,Site Soin Communautaire,Keresi,hltfac_BA3EBB6568
Ituri,Mahagi,Paicing Keno,,Centre de Santé,Paicing Keno,hltfac_CECE5931C2
Ituri,Mahagi,Paicing Keno,,Site Soin Communautaire,Udyek,hltfac_35A418DBED
Ituri,Mahagi,Parombo,,Site Soin Communautaire,Guna,hltfac_4CC2D3D917
Ituri,Mahagi,Parombo,,Poste de Santé,Jupatombu,hltfac_B8FE0B981B
Ituri,Mahagi,Parombo,,Centre de Santé,Parombo,hltfac_7C997E9C50
Ituri,Mahagi,Pono,,Poste de Santé,Angolyero,hltfac_3FB48AD50F
Ituri,Mahagi,Pono,,Centre de Santé,Pono,hltfac_FB6A359F4D
Ituri,Mahagi,Pono,,Poste de Santé,Pono,hltfac_E4A6112976
Ituri,Mahagi,Pono,,Poste de Santé,Schanza,hltfac_3B88F54C01
Ituri,Mahagi,Pono,,Site Soin Communautaire,Terabira,hltfac_F1B09450B2
Ituri,Mahagi,Tilal,,Poste de Santé,Athuma,hltfac_7DCB7A7E60
Ituri,Mahagi,Tilal,,Centre de Santé,Tilal,hltfac_8DB3B2A1F3
Ituri,Mahagi,Tilal,,Site Soin Communautaire,Ting'Kori,hltfac_CEECA9802D
Ituri,Mahagi,Ulyeko,,Poste de Santé,Afoyo,hltfac_00DFB2D652
Ituri,Mahagi,Ulyeko,,Site Soin Communautaire,Kudugena,hltfac_E5499499DA
Ituri,Mahagi,Ulyeko,,Centre de Santé,Ulyeko,hltfac_25238B67E4
Ituri,Mahagi,Wi Rii,,Site Soin Communautaire,Djagi,hltfac_64D53E4555
Ituri,Mahagi,Wi Rii,,Poste de Santé,Goloni,hltfac_79DA64F127
Ituri,Mahagi,Wi Rii,,Poste de Santé,Jupanyanduru,hltfac_F6D6A7D72D
Ituri,Mahagi,Wi Rii,,Poste de Santé,Paingi,hltfac_FFD586D29D
Ituri,Mahagi,Wi Rii,,Centre de Santé,Wi Rii,hltfac_4F4EE3BF4B
Ituri,Mambasa,Akokora,,Centre de Santé,Akokora,hltfac_97E38747D5
Ituri,Mambasa,Akokora,Bakoko,Site Soin Communautaire,Bakoko,hltfac_8E67FF9487
Ituri,Mambasa,Akokora,Bandisoli,Site Soin Communautaire,Bandisoli,hltfac_56F9A54F1F
Ituri,Mambasa,Banana,,Centre de Santé,Banana,hltfac_F0BF0032FA
Ituri,Mambasa,Banana,Melebwe,Site Soin Communautaire,Malebwe,hltfac_C032CB268A
Ituri,Mambasa,Banana,,Poste de Santé,Parana,hltfac_59DAF2B2AA
Ituri,Mambasa,Banana,Parana,Site Soin Communautaire,Parana,hltfac_B74CE5D597
Ituri,Mambasa,Banana,Seti Bandikambwa,Site Soin Communautaire,Seti Bandikambwa,hltfac_D478781BA6
Ituri,Mambasa,Bandisende,Babama,Site Soin Communautaire,Babama,hltfac_B3C1936155
Ituri,Mambasa,Bandisende,,Centre de Santé,Bandisende,hltfac_C217B48EAB
Ituri,Mambasa,Bandisende,Teseka,Site Soin Communautaire,Teseka,hltfac_078D6417C1
Ituri,Mambasa,Binase,,Centre de Santé,Binase,hltfac_4744BA476B
Ituri,Mambasa,Binase,Butama 1,Site Soin Communautaire,Butama 1,hltfac_CF0AD18EE9
Ituri,Mambasa,Binase,Butama 2,Site Soin Communautaire,Butama 2,hltfac_4B444355CE
Ituri,Mambasa,Binase,,Poste de Santé,Butiaba,hltfac_7D11248C40
Ituri,Mambasa,Binase,,Poste de Santé,Jehovah Shama,hltfac_28CF095AFD
Ituri,Mambasa,Binase,Kandate,Site Soin Communautaire,Kandate,hltfac_9E1AB412D2
Ituri,Mambasa,Binase,,Poste de Santé,La Providence,hltfac_16B28208BE
Ituri,Mambasa,Binase,,Poste de Santé,Marie,hltfac_9BE33A028B
Ituri,Mambasa,Binase,,Poste de Santé,Mufariji Brazza,hltfac_A7C1CCAC56
Ituri,Mambasa,Binase,,Poste de Santé,Tumaini,hltfac_D1FC333395
Ituri,Mambasa,Bongwupanda,Alambi,Poste de Santé,Alambi,hltfac_81CD755227
Ituri,Mambasa,Bongwupanda,Bongupanda,Centre de Santé,Bongupanda,hltfac_F53B88846D
Ituri,Mambasa,Bongwupanda,Kusamba,Site Soin Communautaire,Kusamba,hltfac_9925CD610E
Ituri,Mambasa,Bukulani,,Centre de Santé,Bukulani,hltfac_78FB179368
Ituri,Mambasa,Bukulani,,Site Soin Communautaire,Daini,hltfac_6F7E518487
Ituri,Mambasa,Bukulani,,Site Soin Communautaire,Mandombe,hltfac_C41B08A1A8
Ituri,Mambasa,Epulu,Bapukeli,Site Soin Communautaire,Bapukeli,hltfac_528FB929C6
Ituri,Mambasa,Epulu,,Centre de Santé,Epulu,hltfac_619932C6EF
Ituri,Mambasa,Epulu,Mamopi,Site Soin Communautaire,Mamopi,hltfac_1A93A5ED2A
Ituri,Mambasa,Epulu,,Dispensaire,Okapi,hltfac_A4A01F3486
Ituri,Mambasa,Makoko 2,Ekulungu,Site Soin Communautaire,Ekulungu,hltfac_F542BE00D3
Ituri,Mambasa,Makoko 2,Ekwe,Site Soin Communautaire,Ekwe,hltfac_501000A8B6
Ituri,Mambasa,Makoko 2,,Centre de Santé,Makoko 2,hltfac_59A4081EAD
Ituri,Mambasa,Makoko 2,Pucha,Site Soin Communautaire,Pucha,hltfac_0EAE6DE217
Ituri,Mambasa,Malembi,Dingbo,Site Soin Communautaire,Dingbo,hltfac_BB5C04A37D
Ituri,Mambasa,Malembi,,Centre de Santé,Malembi,hltfac_2A146C4175
Ituri,Mambasa,Mambasa,Pacifique,Poste de Santé,EL'Rapha,hltfac_99B744616A
Ituri,Mambasa,Mambasa,Mputu,Poste de Santé,Esperence,hltfac_177E630EA7
Ituri,Mambasa,Mambasa,,Poste de Santé,Horizon,hltfac_BE27BE4BEE
Ituri,Mambasa,Mambasa,,Poste de Santé,La Benediction,hltfac_CDE3A6D050
Ituri,Mambasa,Mambasa,,Centre Médical,La Famille,hltfac_9B5E0840E1
Ituri,Mambasa,Mambasa,,Poste de Santé,Madjaliwa,hltfac_7936211D35
Ituri,Mambasa,Mambasa,,Centre Hopitalier,Mama Wa Yesu,hltfac_FF2BCA13E9
Ituri,Mambasa,Mambasa,"Quartier Platau Medical, avenue Mendela",Bureau Central de la Zone de Santé,Mambasa,hltfac_B8008D9D34
Ituri,Mambasa,Mambasa,,Hôpital Général de Référence,Mambasa,hltfac_43BD132F08
Ituri,Mambasa,Mambasa,,Centre de Santé,Mambasa,hltfac_C78DCAA1D7
Ituri,Mambasa,Mambasa,,Poste de Santé,Umoja,hltfac_9A331C83F1
Ituri,Mambasa,Molokay,,Site Soin Communautaire,Babika,hltfac_B0689A1364
Ituri,Mambasa,Molokay,,Centre de Santé,Molokay,hltfac_7266D24BB5
Ituri,Mambasa,Mputu,Mputu,Centre Médical,Agape,hltfac_D6D71C492E
Ituri,Mambasa,Mputu,,Poste de Santé,Bora Uzima,hltfac_57F6291D35
Ituri,Mambasa,Mputu,,Poste de Santé,La Colombe,hltfac_FE9782E1BE
Ituri,Mambasa,Mputu,Mputu,Poste de Santé,La Guerison,hltfac_00A77B1BF1
Ituri,Mambasa,Mputu,,Poste de Santé,La Victoire,hltfac_D14E46B9F2
Ituri,Mambasa,Mputu,Mputu,Centre de Santé,Mputu,hltfac_F0037F45B0
Ituri,Mambasa,Mputu,Congo Ya Sika,Centre Médical,PNC,hltfac_4D0D3A8BBF
Ituri,Mambasa,Mputu,Congo Ya Sika,Dispensaire,Prison Centrale,hltfac_A679A90872
Ituri,Mambasa,Nduye,,Site Soin Communautaire,Andili,hltfac_6C1F75E3CD
Ituri,Mambasa,Nduye,Biasa,Site Soin Communautaire,Biasa,hltfac_9F563CD6C4
Ituri,Mambasa,Nduye,,Poste de Santé,Kaungato,hltfac_17CE519BD9
Ituri,Mambasa,Nduye,,Centre de Santé,Nduye,hltfac_F0284B0225
Ituri,Mambasa,Pede,,Site Soin Communautaire,Kanzambu,hltfac_DAE20537B9
Ituri,Mambasa,Pede,,Site Soin Communautaire,Mandalu,hltfac_898C1A0CC9
Ituri,Mambasa,Pede,,Centre de Santé,Pede,hltfac_6A02E64D49
Ituri,Mambasa,Salama,,Poste de Santé,Cbca,hltfac_A2A9E7EA22
Ituri,Mambasa,Salama,,Dispensaire,Cmo Fardc,hltfac_EDEF89DF7F
Ituri,Mambasa,Salama,,Poste de Santé,Mazingira Afia,hltfac_CA0152ADA2
Ituri,Mambasa,Salama,,Poste de Santé,Mema,hltfac_4514F4EFEA
Ituri,Mambasa,Salama,,Centre Médical,Pierre,hltfac_E19B3A52D7
Ituri,Mambasa,Salama,,Centre de Santé,Salama,hltfac_39E15A8109
Ituri,Mambasa,Salate,Ebiane,Site Soin Communautaire,Ebiane,hltfac_265EB07B9B
Ituri,Mambasa,Salate,,Centre de Santé,Salate,hltfac_4FA2DA5893
Ituri,Mambasa,Tobola,Betanana,Site Soin Communautaire,Betanana,hltfac_1CC8E36DA9
Ituri,Mambasa,Tobola,Kilonge,Site Soin Communautaire,Kilonge,hltfac_FB5377F85A
Ituri,Mambasa,Tobola,,Centre de Santé,Tobola,hltfac_BED4A93883
Ituri,Mandima,Alima,,Centre de Santé,Alima,hltfac_F6188511E5
Ituri,Mandima,Alima,,Poste de Santé,Bora Uzima,hltfac_34C6B2CB04
Ituri,Mandima,Alima,Buma Heure,Site Soin Communautaire,Buma Heure,hltfac_061B3F7CA2
Ituri,Mandima,Alima,,Poste de Santé,Cbca Alima,hltfac_C2A632DC35
Ituri,Mandima,Alima,Lelesi,Site Soin Communautaire,Lelesi,hltfac_615A524D98
Ituri,Mandima,Alima,,Poste de Santé,Manyama,hltfac_D247F7FFCB
Ituri,Mandima,Alima,Nduma,Site Soin Communautaire,Nduma,hltfac_4C21126B9E
Ituri,Mandima,Alima,,Poste de Santé,Pelupelu,hltfac_96EE1C23F5
Ituri,Mandima,Alima,Plakosi,Site Soin Communautaire,Plackosi,hltfac_D09E5EDC4A
Ituri,Mandima,Alima,,Poste de Santé,Shalom 2 Lelesi Alima,hltfac_DE3918C4A1
Ituri,Mandima,Alima,,Poste de Santé,Umoja Ni Afia,hltfac_9244589A50
Ituri,Mandima,Babombi,,Centre Hopitalier,Bismillah,hltfac_D2927F45E9
Ituri,Mandima,Babombi,,Poste de Santé,Bora Maisha (Mupanda),hltfac_0CFEFADD37
Ituri,Mandima,Babombi,,Centre de Santé,CS Babombi,hltfac_2F12AC51E3
Ituri,Mandima,Babombi,,Centre Hopitalier,Codemuco Laliya,hltfac_95DA595CC1
Ituri,Mandima,Babombi,,Poste de Santé,La Benediction 1,hltfac_DE482B1BA4
Ituri,Mandima,Babombi,,Dispensaire,La Grace 1,hltfac_06473B9B7B
Ituri,Mandima,Babombi,,Poste de Santé,La Joie,hltfac_B059340F7A
Ituri,Mandima,Babombi,Makangalo,Site Soin Communautaire,Makangalo,hltfac_01E6127D50
Ituri,Mandima,Babombi,,Poste de Santé,Maman Siska,hltfac_DD0770EB99
Ituri,Mandima,Babombi,,Bureau Central de la Zone de Santé,Mandima,hltfac_1079A2369A
Ituri,Mandima,Babombi,,Poste de Santé,Ngandilama,hltfac_74645783B9
Ituri,Mandima,Babombi,,Poste de Santé,Safina,hltfac_F23ACC7D84
Ituri,Mandima,Babombi,,Dispensaire,Tumaini,hltfac_D1F69F7BE8
Ituri,Mandima,Babombi,,Dispensaire,Ushindi,hltfac_9D092673F2
Ituri,Mandima,Baiti,,Centre de Santé,Baiti,hltfac_E175F9C9AC
Ituri,Mandima,Baiti,Quarante Sept,Site Soin Communautaire,Mbowa,hltfac_F6DA977762
Ituri,Mandima,Baiti,Quarante Sept,Poste de Santé,Quarante Sept,hltfac_FC3A6073B5
Ituri,Mandima,Baiti,Vuhimba,Site Soin Communautaire,Vuhimba,hltfac_F2C591CB5E
Ituri,Mandima,Bakaeku Kenya,,Centre de Santé,Bakayeko Kenya,hltfac_F667C2F995
Ituri,Mandima,Bella,,Centre de Santé,Bella,hltfac_CA48C7522E
Ituri,Mandima,Bella,Manzia,Site Soin Communautaire,Ebieno,hltfac_0F56D6318A
Ituri,Mandima,Bella,Manzia,Site Soin Communautaire,Gogodi,hltfac_2E420A9ACA
Ituri,Mandima,Bella,,Dispensaire,Maendeleo,hltfac_2B5ACD00CF
Ituri,Mandima,Bella,Makusa,Site Soin Communautaire,Makusa,hltfac_0950821913
Ituri,Mandima,Bella,Manzia,Site Soin Communautaire,Manzia,hltfac_7D76D6356E
Ituri,Mandima,Bella,,Dispensaire,Sifa,hltfac_A3EA0CD7FB
Ituri,Mandima,Bella,,Poste de Santé,Siloe,hltfac_AF94750A8D
Ituri,Mandima,Bella,,Dispensaire,Umoja,hltfac_8D0CC5D258
Ituri,Mandima,Bella,,Centre Hopitalier,Village Orange Bella,hltfac_ECD086049C
Ituri,Mandima,Biakato May,,Centre de Santé,Biakato May,hltfac_EC25CA6BFC
Ituri,Mandima,Biakato May,Kasoko,Site Soin Communautaire,Kasoko,hltfac_6AF4E5E7AC
Ituri,Mandima,Biakato May,,Poste de Santé,La Victoire Bango 1,hltfac_7E3B5E9E21
Ituri,Mandima,Biakato May,Luhindi,Site Soin Communautaire,Luhindi,hltfac_BCD8847BC6
Ituri,Mandima,Biakato May,Matondo,Site Soin Communautaire,Matondo,hltfac_5C55299361
Ituri,Mandima,Biakato May,Mutume,Poste de Santé,Mitomya,hltfac_0D241EB5A8
Ituri,Mandima,Biakato May,,Poste de Santé,Mungu Ni,hltfac_9BBFAA6011
Ituri,Mandima,Biakato May,,Poste de Santé,Mungu Ni Jibu,hltfac_ACF954A927
Ituri,Mandima,Biakato May,,Poste de Santé,Mutongula,hltfac_44794813CB
Ituri,Mandima,Biakato May,,Poste de Santé,Tumaini,hltfac_872F38DCA8
Ituri,Mandima,Biakato May,,Poste de Santé,Umoja Bella(Vukange),hltfac_80FF740756
Ituri,Mandima,Biakato May,Wamba,Site Soin Communautaire,Wamba,hltfac_B35E36DBE0
Ituri,Mandima,Biakato May,,Poste de Santé,Yesu Ni Bwana,hltfac_00F58E6B77
Ituri,Mandima,Biakato Mines,,Centre de Santé de Référence,Biakato Mines,hltfac_EE1EFCE7D4
Ituri,Mandima,Biakato Mines,,Poste de Santé,Bon Samaritain,hltfac_F816FFBED2
Ituri,Mandima,Biakato Mines,,Dispensaire,Bora Uzima,hltfac_277B17D863
Ituri,Mandima,Biakato Mines,,Poste de Santé,Croix Rouge Biakato Mines,hltfac_05BB4A3028
Ituri,Mandima,Biakato Mines,Kotakoli,Site Soin Communautaire,Kotakoli,hltfac_A9DC675352
Ituri,Mandima,Biakato Mines,,Poste de Santé,La Benediction,hltfac_6332988C38
Ituri,Mandima,Biakato Mines,,Centre Médical,La Guerison,hltfac_2F22672314
Ituri,Mandima,Biakato Mines,Ndombilo,Site Soin Communautaire,Ndombilo,hltfac_AEC8D5BFB2
Ituri,Mandima,Biakato Mines,Kanzanza,Poste de Santé,Tumaini Dawa Bora,hltfac_4C55A7D84C
Ituri,Mandima,Katanga,,Poste de Santé,Bora Uzima,hltfac_3411E8427A
Ituri,Mandima,Katanga,,Poste de Santé,Bunyuka,hltfac_585EB1A64A
Ituri,Mandima,Katanga,,Centre de Santé,Katanga,hltfac_CD325EF5A6
Ituri,Mandima,Katanga,,Poste de Santé,La Volonte,hltfac_64A5030503
Ituri,Mandima,Katanga,,Poste de Santé,Lwanzo,hltfac_742C916419
Ituri,Mandima,Katanga,Makele,Site Soin Communautaire,Makele,hltfac_978B52D283
Ituri,Mandima,Katanga,,Centre Médical,Masange Cabinet Para Medical,hltfac_5C658C978B
Ituri,Mandima,Katanga,,Poste de Santé,Ngandilama,hltfac_CD72803AD0
Ituri,Mandima,Katanga,,Poste de Santé,Ngemu,hltfac_F81D32B579
Ituri,Mandima,Katanga,,Centre Médical,Shalom,hltfac_9808FCFCD2
Ituri,Mandima,Katanga,,Clinique,Tropical,hltfac_3B46BC5064
Ituri,Mandima,Katanga,,Poste de Santé,Umoja,hltfac_C7D69B995A
Ituri,Mandima,Lukaya,,Poste de Santé,Croix Rouge (Rehoboth Salvin Agape),hltfac_3937D1850A
Ituri,Mandima,Lukaya,,Poste de Santé,Kimbangiste,hltfac_6F8172FA2F
Ituri,Mandima,Lukaya,,Poste de Santé,Kundila Mapendo,hltfac_6C8EE6D67D
Ituri,Mandima,Lukaya,,Poste de Santé,La Grace Kimbanguste,hltfac_C714C5A3E8
Ituri,Mandima,Lukaya,,Poste de Santé,La Guerison,hltfac_7142B85A08
Ituri,Mandima,Lukaya,,Centre de Santé,Lukaya,hltfac_BDE2E8ABCB
Ituri,Mandima,Lukaya,,Poste de Santé,Lukayaii,hltfac_E6567B2B2D
Ituri,Mandima,Lukaya,Makumbise,Site Soin Communautaire,Makumbise,hltfac_B1E3A3AD20
Ituri,Mandima,Lukaya,Mandeite,Site Soin Communautaire,Mandeite,hltfac_E31E9FEFDE
Ituri,Mandima,Lukaya,Makumbo,Site Soin Communautaire,Mandeite,hltfac_DF57233F9A
Ituri,Mandima,Lwemba,,Centre Médical,Avo Lwemba,hltfac_2E57CDA3CD
Ituri,Mandima,Lwemba,,Poste de Santé,Kalengya Lwemba,hltfac_B0C7DC17B1
Ituri,Mandima,Lwemba,Kenya,Site Soin Communautaire,Kenya,hltfac_661FAB0A8A
Ituri,Mandima,Lwemba,,Clinique,La Sagesse,hltfac_402C9DA969
Ituri,Mandima,Lwemba,,Dispensaire,Labo A Dieu La Gloire,hltfac_66BC6322D9
Ituri,Mandima,Lwemba,,Centre de Santé de Référence,Lwemba,hltfac_FD5DD838D2
Ituri,Mandima,Lwemba,Mabuho,Site Soin Communautaire,Mabuho,hltfac_60C56A6F14
Ituri,Mandima,Lwemba,Makele,Site Soin Communautaire,Makele,hltfac_CFE9DCB3E0
Ituri,Mandima,Lwemba,,Poste de Santé,Malu,hltfac_F6E8FC8DA4
Ituri,Mandima,Lwemba,,Poste de Santé,Tout Est Grace,hltfac_6C5AB703B7
Ituri,Mandima,Machebe,Ilange,Site Soin Communautaire,Ilange,hltfac_18D715DD72
Ituri,Mandima,Machebe,Kandiasa,Site Soin Communautaire,Kandiasa,hltfac_28641D59CE
Ituri,Mandima,Machebe,,Poste de Santé,Keneombi,hltfac_209BDC82B4
Ituri,Mandima,Machebe,,Centre de Santé,Machebe,hltfac_726633A10E
Ituri,Mandima,Machebe,Makakwa,Site Soin Communautaire,Makakwa,hltfac_A98A96DCB3
Ituri,Mandima,Machebe,Makilidou,Site Soin Communautaire,Makilidou,hltfac_3DC74A8B22
Ituri,Mandima,Mahu,Elimba,Site Soin Communautaire,Elimba,hltfac_3F1E11DA05
Ituri,Mandima,Mahu,,Poste de Santé,Ilimba,hltfac_4FF4C5E9F9
Ituri,Mandima,Mahu,,Poste de Santé,Kalongo,hltfac_4A39A05AD3
Ituri,Mandima,Mahu,,Poste de Santé,Mahu,hltfac_CEA28B6380
Ituri,Mandima,Mahu,Mateka,Site Soin Communautaire,Mateka,hltfac_77FB303929
Ituri,Mandima,Makeke,,Poste de Santé,Katsoma,hltfac_A21F7CFEBE
Ituri,Mandima,Makeke,,Centre Hopitalier,Makeke,hltfac_57403156A1
Ituri,Mandima,Makeke,,Centre de Santé,Makeke,hltfac_E5BBC2A546
Ituri,Mandima,Makeke,,Site Soin Communautaire,Makeke Saio,hltfac_518539AA41
Ituri,Mandima,Makeke,,Poste de Santé,Maranatha,hltfac_B174CAA38F
Ituri,Mandima,Makeke,,Poste de Santé,Ngendilama,hltfac_243320FB64
Ituri,Mandima,Mandima,Mandima,Bureau Central de la Zone de Santé,Mandima,hltfac_2D3C81B010
Ituri,Mandima,Mandima,,Centre de Santé,Mandima,hltfac_8EB3E5B5A4
Ituri,Mandima,Mandima,,Hôpital Général de Référence,Mandima,hltfac_639669C274
Ituri,Mandima,Mandima,Mandima,Site Soin Communautaire,Mugeni SSC,hltfac_5E5BE21DFC
Ituri,Mandima,Mayuano,,Poste de Santé,Kisolokele Kibangu,hltfac_88D5B1E958
Ituri,Mandima,Mayuano,,Poste de Santé,L'Esperance,hltfac_4E2E393D89
Ituri,Mandima,Mayuano,,Clinique,La Victoire,hltfac_331DBB0FBA
Ituri,Mandima,Mayuano,MabaSimba,Site Soin Communautaire,Maba Simba,hltfac_9DBE44F4FE
Ituri,Mandima,Mayuano,,Centre de Santé,Mayuano,hltfac_2A8F3FDEA6
Ituri,Mandima,Ngubo,Mongali,Site Soin Communautaire,Mongali,hltfac_7318217471
Ituri,Mandima,Ngubo,Nakota,Site Soin Communautaire,Nakota,hltfac_A6745C7415
Ituri,Mandima,Ngubo,Ngubo,Centre de Santé,Ngubo,hltfac_F3B5C07E95
Ituri,Mandima,Ngubo,Pangolo,Site Soin Communautaire,Pangolo,hltfac_418E007BE3
Ituri,Mandima,Some,Bisisa,Site Soin Communautaire,Bisisa,hltfac_570A7FAF90
Ituri,Mandima,Some,,Poste de Santé,Case D'Ecoute,hltfac_0841A3D284
Ituri,Mandima,Some,,Poste de Santé,Catherine,hltfac_6A675635DF
Ituri,Mandima,Some,,Clinique,Codemuco,hltfac_7BF38254E1
Ituri,Mandima,Some,,Centre Médical,Gwado Bora Uzima,hltfac_1F9D38199F
Ituri,Mandima,Some,Mambopi,Site Soin Communautaire,Mambopi,hltfac_F87E0AF312
Ituri,Mandima,Some,,Poste de Santé,Mazingira Afia,hltfac_3979F38959
Ituri,Mandima,Some,,Centre Hopitalier,Msn Orange,hltfac_5E7FFC7684
Ituri,Mandima,Some,,Centre de Santé,Some,hltfac_B12E81E577
Ituri,Mandima,Some,Togo,Site Soin Communautaire,Togo,hltfac_A9E2B9B7E2
Ituri,Mandima,Some,,Poste de Santé,Union Fait La Force,hltfac_B446EA1CF4
Ituri,Mandima,Teturi,Kabungwe,Site Soin Communautaire,Kabungwe,hltfac_6D643BBD68
Ituri,Mandima,Teturi,,Poste de Santé,Kanyande,hltfac_D4D6605AC0
Ituri,Mandima,Teturi,Kabungwe,Site Soin Communautaire,Kiki,hltfac_014E1964CC
Ituri,Mandima,Teturi,,Poste de Santé,Munguiko Kunya Yote,hltfac_01496CFB9C
Ituri,Mandima,Teturi,,Centre de Santé de Référence,Teturi,hltfac_AF8208874D
Ituri,Mangala,Bbaya,,Centre de Santé,Bbaya,hltfac_BF1CBA0058
Ituri,Mangala,Budhu,,Centre de Santé,Budhu,hltfac_129C62D8A9
Ituri,Mangala,DzNa,Tsoda,Poste de Santé,Bakombe,hltfac_F5749F2A65
Ituri,Mangala,DzNa,,Centre de Santé,Dzna,hltfac_4029B0E407
Ituri,Mangala,Kpau,,Centre de Santé,Kpau,hltfac_20CED4B102
Ituri,Mangala,Kpau,Badzala,Poste de Santé,Kpau,hltfac_1802700EFB
Ituri,Mangala,Likopi,,Centre de Santé,Likopi,hltfac_9C1F0A9719
Ituri,Mangala,Mandje,Mabanga,Poste de Santé,Afya Kwanja,hltfac_F7FE8D82F2
Ituri,Mangala,Mandje,Mabanga,Poste de Santé,Afya Yetu,hltfac_4BCA61A4AA
Ituri,Mangala,Mandje,,Poste de Santé,Amour Prochain,hltfac_07BE660914
Ituri,Mangala,Mandje,Monga,Poste de Santé,Don Celeste,hltfac_4BD22A6FF5
Ituri,Mangala,Mandje,Mabanga,Poste de Santé,Fredom,hltfac_CD56194DC7
Ituri,Mangala,Mandje,Mabanga,Poste de Santé,La Fontaine,hltfac_D3CC24F4FF
Ituri,Mangala,Mandje,Ngbadhebu,Centre de Santé,Mandje,hltfac_C63885C10A
Ituri,Mangala,Masikini,Masikini,Centre de Santé,Masikini,hltfac_42D5B57711
Ituri,Mangala,Ndjubu,,Centre de Santé,Ndjubu,hltfac_AE2E46672D
Ituri,Mangala,Passion,Dallo,Poste de Santé,Afya Bora,hltfac_ACD9AC425F
Ituri,Mangala,Passion,Roy,Poste de Santé,Croix Rouge,hltfac_E4A86F7A1D
Ituri,Mangala,Passion,,Centre de Santé,Passion,hltfac_BFB04F2A24
Ituri,Mangala,Passion,Tchuda,Poste de Santé,Tujilinde,hltfac_C520683A31
Ituri,Mangala,Paty,Lalo,Poste de Santé,Grace Divine,hltfac_FEE3E50609
Ituri,Mangala,Paty,Lalo,Centre de Santé,Paty,hltfac_A3EFEB113F
Ituri,Mangala,Paty,Moro,Site Soin Communautaire,SSC Lalo,hltfac_22F9A8131F
Ituri,Mangala,Tchele,Tchele,Bureau Central de la Zone de Santé,Mangala,hltfac_26A39E4451
